"6523","1410N926","N92.6","Нерегулярные менструации неуточненные","6516",,1,
"6524","1410N93","N93","Другие аномальные кровотечения из матки и влагалища","6414",,1,
"6525","1410N930","N93.0","Посткоитальные или контактные кровотечения","6524",,1,
"6526","1410N938","N93.8","Другие уточненные аномальные кровотечения из матки и влагалища","6524",,1,
"6527","1410N939","N93.9","Аномальное маточное и влагалищное кровотечение неуточненное","6524",,1,
"6528","1410N94","N94","Болевые и другие состояния, связанные с женскими половыми органами и менструальным циклом","6414",,1,
"6529","1410N940","N94.0","Боли в середине менструального цикла","6528",,1,
"6530","1410N941","N94.1","Диспареуния","6528",,1,
"6531","1410N942","N94.2","Вагинизм","6528",,1,
"6532","1410N943","N94.3","Синдром предменструального напряжения","6528",,1,
"6533","1410N944","N94.4","Первичная дисменорея","6528",,1,
"6534","1410N945","N94.5","Вторичная дисменорея","6528",,1,
"6535","1410N946","N94.6","Дисменорея неуточненная","6528",,1,
"6536","1410N948","N94.8","Другие уточненные состояния, связанные с женскими половыми органами и менструальным циклом","6528",,1,
"6537","1410N949","N94.9","Состояния, связанные с женскими половыми органами и менструальным циклом, неуточненные","6528",,1,
"6538","1410N95","N95","Нарушения менопаузы и другие нарушения в околоменопаузном периоде","6414",,1,
"6539","1410N950","N95.0","Постменопаузные кровотечения","6538",,1,
"6540","1410N951","N95.1","Менопаузные и климактерические состояния у женщин","6538",,1,
"6541","1410N952","N95.2","Постменопаузный атрофический вагинит","6538",,1,
"6542","1410N953","N95.3","Состояния, связанные с искусственно вызванной менопаузой","6538",,1,
"6543","1410N958","N95.8","Другие уточненные нарушения менопаузного и перименопаузного периода","6538",,1,
"6544","1410N959","N95.9","Менопаузные и перименопаузные нарушения неуточненные","6538",,1,
"6545","1410N96","N96","Привычный выкидыш","6414",,1,
"6546","1410N97","N97","Женское бесплодие","6414",,1,
"6547","1410N970","N97.0","Женское бесплодие, связанное с отсутствием овуляции","6546",,1,
"6548","1410N971","N97.1","Женское бесплодие трубного происхождения","6546",,1,
"6549","1410N972","N97.2","Женское бесплодие маточного происхождения","6546",,1,
"6550","1410N973","N97.3","Женское бесплодие цервикального происхождения","6546",,1,
"6551","1410N974","N97.4","Женское бесплодие, связанное с мужскими факторами","6546",,1,
"6552","1410N978","N97.8","Другие формы женского бесплодия","6546",,1,
"6553","1410N979","N97.9","Женское бесплодие неуточненное","6546",,1,
"6554","1410N98","N98","Осложнения, связанные с искусственным оплодотворением","6414",,1,
"6555","1410N980","N98.0","Инфекция, связанная с искусственным оплодотворением","6554",,1,
"6556","1410N981","N98.1","Гиперстимуляция яичников","6554",,1,
"6557","1410N982","N98.2","Осложнения, связанные с попыткой имплантации оплодотворенной яйцеклетки после экстракорпорального оплодотворения","6554",,1,
"6558","1410N983","N98.3","Осложнения, связанные с попыткой имплантации эмбриона","6554",,1,
"6559","1410N988","N98.8","Другие осложнения, связанные с искусственным оплодотворением","6554",,1,
"6560","1410N989","N98.9","Осложнения, связанные с искусственным оплодотворением, неуточненные","6554",,1,
"6561","1411",,"ДРУГИЕ НАРУШЕНИЯ МОЧЕПОЛОВОЙ СИСТЕМЫ (N99)","6058",,1,
"6562","1411N99","N99","Нарушения мочеполовой системы после медицинских процедур, не классифицированные в других рубриках","6561",,1,
"6563","1411N990","N99.0","Послеоперационная почечная недостаточность","6562",,1,
"6564","1411N991","N99.1","Послеоперационная стриктура уретры","6562",,1,
"6565","1411N992","N99.2","Послеоперационные спайки влагалища","6562",,1,
"6566","1411N993","N99.3","Выпадение свода влагалища после экстирпации матки","6562",,1,
"6567","1411N994","N99.4","Послеоперационные спайки в малом тазу","6562",,1,
"6568","1411N995","N99.5","Дисфункция наружной стомы мочевых путей","6562",,1,
"6569","1411N998","N99.8","Другие нарушения мочеполовой системы после медицинских процедур","6562",,1,
"6570","1411N999","N99.9","Нарушение мочеполовой системы после медицинских процедур неуточненное","6562",,1,
"6571","15",,"БЕРЕМЕННОСТЬ, РОДЫ И ПОСЛЕРОДОВОЙ ПЕРИОД (O00-O99)",,,1,
"6572","1501",,"БЕРЕМЕННОСТЬ С АБОРТИВНЫМ ИСХОДОМ (O00-O08)","6571",,1,
"6573","1501O00","O00","Внематочная [эктопическая] беременность","6572",,1,
"6574","1501O000","O00.0","Абдоминальная [брюшная] беременность","6573",,1,
"6575","1501O001","O00.1","Трубная беременность","6573",,1,
"6576","1501O002","O00.2","Яичниковая беременность","6573",,1,
"6577","1501O008","O00.8","Другие формы внематочной беременности","6573",,1,
"6578","1501O009","O00.9","Внематочная беременность неуточненная","6573",,1,
"6579","1501O01","O01","Пузырный занос","6572",,1,
"6580","1501O010","O01.0","Пузырный занос классический","6579",,1,
"6581","1501O011","O01.1","Пузырный занос неполный и частичный","6579",,1,
"6582","1501O019","O01.9","Пузырный занос неуточненный","6579",,1,
"6583","1501O02","O02","Другие анормальные продукты зачатия","6572",,1,
"6584","1501O020","O02.0","Погибшее плодное яйцо и непузырный занос","6583",,1,
"6585","1501O021","O02.1","Несостоявшийся выкидыш","6583",,1,
"6586","1501O028","O02.8","Другие уточненные анормальные продукты зачатия","6583",,1,
"6587","1501O029","O02.9","Анормальный продукт зачатия неуточненный","6583",,1,
"6588","1501O03","O03","Самопроизвольный аборт","6572",,1,
"6589","1501O030","O03.0","Самопроизвольный аборт неполный, осложнившийся инфекцией половых путей и тазовых органов","6588",,1,
"6590","1501O031","O03.1","Самопроизвольный аборт неполный, осложнившийся длительным или чрезмерным кровотечением","6588",,1,
"6591","1501O032","O03.2","Самопроизвольный аборт неполный, осложнившийся эмболией","6588",,1,
"6592","1501O033","O03.3","Самопроизвольный аборт неполный, с другими и неуточненными осложнениями","6588",,1,
"6593","1501O034","O03.4","Самопроизвольный аборт неполный без осложнений","6588",,1,
"6594","1501O035","O03.5","Самопроизвольный аборт полный или неуточненный, осложнившийся инфекцией половых путей и тазовых органов","6588",,1,
"6595","1501O036","O03.6","Самопроизвольный аборт полный или неуточненный, осложнившийся длительным или чрезмерным кровотечением","6588",,1,
"6596","1501O037","O03.7","Самопроизвольный аборт полный или неуточненный, осложнившийся эмболией","6588",,1,
"6597","1501O038","O03.8","Самопроизвольный аборт полный или неуточненный, с другими или неуточненными осложнениями","6588",,1,
"6598","1501O039","O03.9","Самопроизвольный аборт полный или неуточненный без осложнений","6588",,1,
"6599","1501O04","O04","Медицинский аборт","6572",,1,
"6600","1501O040","O04.0","Медицинский аборт неполный, осложнившийся инфекцией половых путей и тазовых органов","6599",,1,
"6601","1501O041","O04.1","Медицинский аборт неполный, осложнившийся длительным или чрезмерным кровотечением","6599",,1,
"6602","1501O042","O04.2","Медицинский аборт неполный, осложнившийся эмболией","6599",,1,
"6603","1501O043","O04.3","Медицинский аборт неполный, с другими и неуточненными осложнениями","6599",,1,
"6604","1501O044","O04.4","Медицинский аборт неполный без осложнений","6599",,1,
"6605","1501O045","O04.5","Медицинский аборт полный или неуточненный, осложнившийся инфекцией половых путей и тазовых органов","6599",,1,
"6606","1501O046","O04.6","Медицинский аборт полный или неуточненный, осложнившийся длительным или чрезмерным кровотечением","6599",,1,
"6607","1501O047","O04.7","Медицинский аборт полный или неуточненный, осложнившийся эмболией","6599",,1,
"6608","1501O048","O04.8","Медицинский аборт полный или неуточненный, с другими или неуточненными осложнениями","6599",,1,
"6609","1501O049","O04.9","Медицинский аборт полный или неуточненный без осложнений","6599",,1,
"6610","1501O05","O05","Другие виды аборта","6572",,1,
"6611","1501O050","O05.0","Другие виды аборта неполного, осложнившегося инфекцией половых путей и тазовых органов","6610",,1,
"6612","1501O051","O05.1","Другие виды аборта неполного, осложнившегося длительным или чрезмерным кровотечением","6610",,1,
"6613","1501O052","O05.2","Другие виды аборта неполного, осложнившегося эмболией","6610",,1,
"6614","1501O053","O05.3","Другие виды аборта неполного, с другими и неуточненными осложнениями","6610",,1,
"6615","1501O054","O05.4","Другие виды аборта неполного без осложнений","6610",,1,
"6616","1501O055","O05.5","Другие виды аборта полного или неуточненного, осложнившегося инфекцией половых путей и тазовых органов","6610",,1,
"6617","1501O056","O05.6","Другие виды аборта полного или неуточненного, осложнившегося длительным или чрезмерным кровотечением","6610",,1,
"6618","1501O057","O05.7","Другие виды аборта полного или неуточненного, осложнившегося эмболией","6610",,1,
"6619","1501O058","O05.8","Другие виды аборта полного или неуточненного с другими или неуточненными осложнениями","6610",,1,
"6620","1501O059","O05.9","Другие виды аборта полного или неуточненного без осложнений","6610",,1,
"6621","1501O06","O06","Аборт неуточненный","6572",,1,
"6622","1501O060","O06.0","Аборт неуточненный неполный, осложнившийся инфекцией половых путей и тазовых органов","6621",,1,
"6623","1501O061","O06.1","Аборт неуточненный неполный, осложнившийся длительным или чрезмерным кровотечением","6621",,1,
"6624","1501O062","O06.2","Аборт неуточненный неполный, осложнившийся эмболией","6621",,1,
"6625","1501O063","O06.3","Аборт неуточненный неполный, с другими и неуточненными осложнениями","6621",,1,
"6626","1501O064","O06.4","Аборт неуточненный неполный без осложнений","6621",,1,
"6627","1501O065","O06.5","Аборт неуточненный полный или неуточненный, осложнившийся инфекцией половых путей и тазовых органов","6621",,1,
"6628","1501O066","O06.6","Аборт неуточненный полный или неуточненный, осложнившийся длительным или чрезмерным кровотечением","6621",,1,
"6629","1501O067","O06.7","Аборт неуточненный полный или неуточненный, осложнившийся эмболией","6621",,1,
"6630","1501O068","O06.8","Аборт неуточненный полный или неуточненный, с другими или неуточненными осложнениями","6621",,1,
"6631","1501O069","O06.9","Аборт неуточненный полный или неуточненный без осложнений","6621",,1,
"6632","1501O07","O07","Неудачная попытка аборта","6572",,1,
"6633","1501O070","O07.0","Неудачный медицинский аборт, осложнившийся инфекцией половых путей и тазовых органов","6632",,1,
"6634","1501O071","O07.1","Неудачный медицинский аборт, осложнившийся длительным или чрезмерным кровотечением","6632",,1,
"6635","1501O072","O07.2","Неудачный медицинский аборт, осложнившийся эмболией","6632",,1,
"6636","1501O073","O07.3","Неудачный медицинский аборт с другими и неуточненными осложнениями","6632",,1,
"6637","1501O074","O07.4","Неудачный медицинский аборт без осложнений","6632",,1,
"6638","1501O075","O07.5","Другие и неуточненные неудачные попытки аборта, осложнившиеся инфекцией половых путей и тазовых органов","6632",,1,
"6639","1501O076","O07.6","Другие и неуточненные неудачные попытки аборта, осложнившиеся длительным или чрезмерным кровотечением","6632",,1,
"6640","1501O077","O07.7","Другие и неуточненные неудачные попытки аборта, осложнившиеся эмболией","6632",,1,
"6641","1501O078","O07.8","Другие и неуточненные неудачные попытки аборта с другими и неуточненными осложнениями","6632",,1,
"6642","1501O079","O07.9","Другие и неуточненные неудачные попытки аборта без осложнений","6632",,1,
"6643","1501O08","O08","Осложнения, вызванные абортом, внематочной и молярной беременностью","6572",,1,
"6644","1501O080","O08.0","Инфекция половых путей и тазовых органов, вызванная абортом, внематочной и молярной беременностью","6643",,1,
"6645","1501O081","O08.1","Длительное или массивное кровотечение, вызванное абортом, внематочной и молярной беременностью","6643",,1,
"6646","1501O082","O08.2","Эмболия, вызванная абортом, внематочной и молярной беременностью","6643",,1,
"6647","1501O083","O08.3","Шок, вызванный абортом, внематочной и молярной беременностью","6643",,1,
"6648","1501O084","O08.4","Почечная недостаточность, вызванная абортом, внематочной и молярной беременностью","6643",,1,
"6649","1501O085","O08.5","Нарушения обмена веществ, вызванные абортом, внематочной и молярной беременностью","6643",,1,
"6650","1501O086","O08.6","Повреждения тазовых органов и тканей, вызванные абортом, внематочной и молярной беременностью","6643",,1,
"6651","1501O087","O08.7","Другие венозные осложнения, вызванные абортом, внематочной и молярной беременностью","6643",,1,
"6652","1501O088","O08.8","Другие осложнения, вызванные абортом, внематочной и молярной беременностью","6643",,1,
"6653","1501O089","O08.9","Осложнение, вызванное абортом, внематочной и молярной беременностью, неуточненное","6643",,1,
"6654","1502",,"ОТЕКИ, ПРОТЕИНУРИЯ И ГИПЕРТЕНЗИВНЫЕ РАССТРОЙСТВА ВО ВРЕМЯ БЕРЕМЕННОСТИ, РОДОВ И В ПОСЛЕРОДОВОМ ПЕРИОДЕ (O10-O16)","6571",,1,
"6655","1502O10","O10","Существовавшая ранее гипертензия, осложняющая беременность, роды и послеродовой период","6654",,1,
"6656","1502O100","O10.0","Существовавшая ранее эссенциальная гипертензия, осложняющая беременность, роды и послеродовой период","6655",,1,
"6657","1502O101","O10.1","Существовавшая ранее кардиоваскулярная гипертензия, осложняющая беременность, роды и послеродовой период","6655",,1,
"6658","1502O102","O10.2","Существовавшая ранее почечная гипертензия, осложняющая беременность, роды и послеродовой период","6655",,1,
"6659","1502O103","O10.3","Существовавшая ранее кардиоваскулярная и почечная гипертензия, осложняющая беременность, роды и послеродовой период","6655",,1,
"6660","1502O104","O10.4","Существовавшая ранее вторичная гипертензия, осложняющая беременность, роды и послеродовой период","6655",,1,
"6661","1502O109","O10.9","Существовавшая ранее гипертензия, осложняющая беременность, роды и послеродовой период, неуточненная","6655",,1,
"6662","1502O11","O11","Существовавшая ранее гипертензия с присоединившейся протеинурией","6654",,1,
"6663","1502O12","O12","Вызванные беременностью отеки и протеинурия без гипертензии","6654",,1,
"6664","1502O120","O12.0","Вызванные беременностью отеки","6663",,1,
"6665","1502O121","O12.1","Вызванная беременностью протеинурия","6663",,1,
"6666","1502O122","O12.2","Вызванные беременностью отеки с протеинурией","6663",,1,
"6667","1502O13","O13","Вызванная беременностью гипертензия без значительной протеинурии","6654",,1,
"6668","1502O14","O14","Вызванная беременностью гипертензия со значительной протеинурией","6654",,1,
"6669","1502O140","O14.0","Преэклампсия [нефропатия] средней тяжести","6668",,1,
"6670","1502O141","O14.1","Тяжелая преэклампсия","6668",,1,
"6671","1502O149","O14.9","Преэклампсия [нефропатия] неуточненная","6668",,1,
"6672","1502O15","O15","Эклампсия","6654",,1,
"6673","1502O150","O15.0","Эклампсия во время беременности","6672",,1,
"6674","1502O151","O15.1","Эклампсия в родах","6672",,1,
"6675","1502O152","O15.2","Эклампсия в послеродовом периоде","6672",,1,
"6676","1502O159","O15.9","Эклампсия неуточненная по срокам","6672",,1,
"6677","1502O16","O16","Гипертензия у матери неуточненная","6654",,1,
"6678","1503",,"ДРУГИЕ БОЛЕЗНИ МАТЕРИ, СВЯЗАННЫЕ ПРЕИМУЩЕСТВЕННО С БЕРЕМЕННОСТЬЮ (O20-O29)","6571",,1,
"6679","1503O20","O20","Кровотечение в ранние сроки беременности","6678",,1,
"6680","1503O200","O20.0","Угрожающий аборт","6679",,1,
"6681","1503O208","O20.8","Другие кровотечения в ранние сроки беременности","6679",,1,
"6682","1503O209","O20.9","Кровотечение в ранние сроки беременности неуточненное","6679",,1,
"6683","1503O21","O21","Чрезмерная рвота беременных","6678",,1,
"6684","1503O210","O21.0","Рвота беременных легкая или умеренная","6683",,1,
"6685","1503O211","O21.1","Чрезмерная или тяжелая рвота беременных с нарушениями обмена веществ","6683",,1,
"6686","1503O212","O21.2","Поздняя рвота беременных","6683",,1,
"6687","1503O218","O21.8","Другие формы рвоты, осложняющей беременность","6683",,1,
"6688","1503O219","O21.9","Рвота беременных неуточненная","6683",,1,
"6689","1503O22","O22","Венозные осложнения во время беременности","6678",,1,
"6690","1503O220","O22.0","Варикозное расширение вен нижних конечностей во время беременности","6689",,1,
"6691","1503O221","O22.1","Варикозное расширение вен половых органов во время беременности","6689",,1,
"6692","1503O222","O22.2","Поверхностный тромбофлебит во время беременности","6689",,1,
"6693","1503O223","O22.3","Глубокий флеботромбоз во время беременности","6689",,1,
"6694","1503O224","O22.4","Геморрой во время беременности","6689",,1,
"6695","1503O225","O22.5","Тромбоз церебральных вен во время беременности","6689",,1,
"6696","1503O228","O22.8","Другие венозные осложнения во время беременности","6689",,1,
"6697","1503O229","O22.9","Венозное осложнение во время беременности неуточненное","6689",,1,
"6698","1503O23","O23","Инфекции мочеполовых путей при беременности","6678",,1,
"6699","1503O230","O23.0","Инфекции почек при беременности","6698",,1,
"6700","1503O231","O23.1","Инфекции мочевого пузыря при беременности","6698",,1,
"6701","1503O232","O23.2","Инфекции уретры при беременности","6698",,1,
"6702","1503O233","O23.3","Инфекции других отделов мочевых путей при беременности","6698",,1,
"6703","1503O234","O23.4","Инфекция мочевых путей при беременности неуточненная","6698",,1,
"6704","1503O235","O23.5","Инфекции половых путей при беременности","6698",,1,
"6705","1503O239","O23.9","Другая и неуточненная инфекция мочеполовых путей при беременности","6698",,1,
"6706","1503O24","O24","Сахарный диабет при беременности","6678",,1,
"6707","1503O240","O24.0","Существовавший ранее сахарный диабет инсулинзависимый","6706",,1,
"6708","1503O241","O24.1","Существовавший ранее сахарный диабет инсулиннезависимый","6706",,1,
"6709","1503O242","O24.2","Существовавший ранее сахарный диабет, связанный с недостаточностью питания","6706",,1,
"6710","1503O243","O24.3","Существовавший ранее сахарный диабет неуточненный","6706",,1,
"6711","1503O244","O24.4","Сахарный диабет, развившийся во время беременности","6706",,1,
"6712","1503O249","O24.9","Сахарный диабет при беременности неуточненный","6706",,1,
"6713","1503O25","O25","Недостаточность питания при беременности","6678",,1,
"6714","1503O26","O26","Медицинская помощь матери в связи с другими состояниями, связанными преимущественно с беременностью","6678",,1,
"6715","1503O260","O26.0","Чрезмерное увеличение массы тела во время беременности","6714",,1,
"6716","1503O261","O26.1","Недостаточное увеличение массы тела во время беременности","6714",,1,
"6717","1503O262","O26.2","Медицинская помощь женщине с привычным невынашиванием беременности","6714",,1,
"6718","1503O263","O26.3","Оставшееся внутриматочное противозачаточное средство при беременности","6714",,1,
"6719","1503O264","O26.4","Герпес беременных","6714",,1,
"6720","1503O265","O26.5","Гипотензивный синдром у матери","6714",,1,
"6721","1503O266","O26.6","Поражения печени во время беременности, родов и в послеродовом периоде","6714",,1,
"6722","1503O267","O26.7","Подвывих лонного сочленения во время беременности, родов и в послеродовом периоде","6714",,1,
"6723","1503O268","O26.8","Другие уточненные состояния, связанные с беременностью","6714",,1,
"6724","1503O269","O26.9","Состояние, связанное с беременностью, неуточненное","6714",,1,
"6725","1503O28","O28","Отклонения от нормы, выявленные при антенатальном обследовании матери","6678",,1,
"6726","1503O280","O28.0","Гематологические отклонения, выявленные при антенатальном обследовании матери","6725",,1,
"6727","1503O281","O28.1","Биохимические отклонения, выявленные при антенатальном обследовании матери","6725",,1,
"6728","1503O282","O28.2","Цитологические изменения, выявленные при антенатальном обследовании матери","6725",,1,
"6729","1503O283","O28.3","Патологические изменения, выявленные при ультразвуковом антенатальном обследовании матери","6725",,1,
"6730","1503O284","O28.4","Патологические изменения, выявленные при рентгенологическом антенатальном обследовании матери","6725",,1,
"6731","1503O285","O28.5","Хромосомные или генетические аномалии, выявленные при антенатальном обследовании матери","6725",,1,
"6732","1503O288","O28.8","Другие отклонения от нормы, выявленные при антенатальном обследовании матери","6725",,1,
"6733","1503O289","O28.9","Отклонение от нормы, выявленное при антенатальном обследовании матери, неуточненное","6725",,1,
"6734","1503O29","O29","Осложнения, связанные с проведением анестезии в период беременности","6678",,1,
"6735","1503O290","O29.0","Легочные осложнения анестезии в период беременности","6734",,1,
"6736","1503O291","O29.1","Кардиологические осложнения анестезии в период беременности","6734",,1,
"6737","1503O292","O29.2","Осложнения со стороны центральной нервной системы в связи с анестезией в период беременности","6734",,1,
"6738","1503O293","O29.3","Токсическая реакция на местную анестезию в период беременности","6734",,1,
"6739","1503O294","O29.4","Головные боли, вызванные проведением спинномозговой или эпидуральной анестезии в период беременности","6734",,1,
"6740","1503O295","O29.5","Другие осложнения спинномозговой или эпидуральной анестезии в период беременности","6734",,1,
"6741","1503O296","O29.6","Неудача или трудности при интубации во время беременности","6734",,1,
"6742","1503O298","O29.8","Другие осложнения анестезии в период беременности","6734",,1,
"6743","1503O299","O29.9","Осложнение анестезии в период беременности неуточненное","6734",,1,
"6744","1504",,"МЕДИЦИНСКАЯ ПОМОЩЬ МАТЕРИ В СВЯЗИ С СОСТОЯНИЕМ ПЛОДА, АМНИОТИЧЕСКОЙ ПОЛОСТИ И ВОЗМОЖНЫМИ ТРУДНОСТЯМИ РОДОРАЗРЕШЕНИЯ (O30-O48)","6571",,1,
"6745","1504O30","O30","Многоплодная беременность","6744",,1,
"6746","1504O300","O30.0","Беременность двойней","6745",,1,
"6747","1504O301","O30.1","Беременность тройней","6745",,1,
"6748","1504O302","O30.2","Беременность четырьмя плодами","6745",,1,
"6749","1504O308","O30.8","Другие формы многоплодной беременности","6745",,1,
"6750","1504O309","O30.9","Многоплодная беременность неуточненная","6745",,1,
"6751","1504O31","O31","Осложнения, характерные для многоплодной беременности","6744",,1,
"6752","1504O310","O31.0","Бумажный плод","6751",,1,
"6753","1504O311","O31.1","Продолжающаяся беременность после аборта одного или более чем одного плода","6751",,1,
"6754","1504O312","O31.2","Продолжающаяся беременность после внутриутробной гибели одного или более чем одного плода","6751",,1,
"6755","1504O318","O31.8","Другие осложнения, характерные для многоплодной беременности","6751",,1,
"6756","1504O32","O32","Медицинская помощь матери при установленном или предполагаемом неправильном предлежании плода","6744",,1,
"6757","1504O320","O32.0","Неустойчивое положение плода, требующее предоставления медицинской помощи матери","6756",,1,
"6758","1504O321","O32.1","Ягодичное предлежание плода, требующее предоставления медицинской помощи матери","6756",,1,
"6759","1504O322","O32.2","Поперечное или косое положение плода, требующее предоставления медицинской помощи матери","6756",,1,
"6760","1504O323","O32.3","Лицевое, лобное или подбородочное предлежание плода, требующее предоставления медицинской помощи матери","6756",,1,
"6761","1504O324","O32.4","Высокое стояние головки к концу беременности, требующее предоставления медицинской помощи матери","6756",,1,
"6762","1504O325","O32.5","Многоплодная беременность с неправильным предлежанием одного или нескольких плодов, требующая предоставления медицинской помощи матери","6756",,1,
"6763","1504O326","O32.6","Комбинированное предлежание плода, требующее предоставления медицинской помощи матери","6756",,1,
"6764","1504O328","O32.8","Другие формы неправильного предлежания плода, требующие предоставления медицинской помощи матери","6756",,1,
"6765","1504O329","O32.9","Неправильное предлежание плода, требующее предоставления медицинской помощи матери, неуточненное","6756",,1,
"6766","1504O33","O33","Медицинская помощь матери при установленном или предполагаемом несоответствии размеров таза и плода","6744",,1,
"6767","1504O330","O33.0","Деформация костей таза, приводящая к диспропорции, требующей предоставления медицинской помощи матери","6766",,1,
"6768","1504O331","O33.1","Равномерно суженный таз, приводящий к диспропорции, требующей предоставления медицинской помощи матери","6766",,1,
"6769","1504O332","O33.2","Сужение входа таза, приводящее к диспропорции, требующей предоставления медицинской помощи матери","6766",,1,
"6770","1504O333","O33.3","Сужение выхода таза, приводящее к диспропорции, требующей предоставления медицинской помощи матери","6766",,1,
"6771","1504O334","O33.4","Диспропорция смешанного материнского и плодного происхождения, требующая предоставления медицинской помощи матери","6766",,1,
"6772","1504O335","O33.5","Крупные размеры плода, приводящие к диспропорции, требующей предоставления медицинской помощи матери","6766",,1,
"6773","1504O336","O33.6","Гидроцефалия плода, приводящая к диспропорции, требующей предоставления медицинской помощи матери","6766",,1,
"6774","1504O337","O33.7","Другие аномалии плода, приводящие к диспропорции, требующей предоставления медицинской помощи матери","6766",,1,
"6775","1504O338","O33.8","Диспропорция вследствие других причин, требующая предоставления медицинской помощи матери","6766",,1,
"6776","1504O339","O33.9","Диспропорция, требующая предоставления медицинской помощи матери, неуточненная","6766",,1,
"6777","1504O34","O34","Медицинская помощь матери при установленной или предполагаемой аномалии органов таза","6744",,1,
"6778","1504O340","O34.0","Врожденные аномалии матки, требующие предоставления медицинской помощи матери","6777",,1,
"6779","1504O341","O34.1","Опухоль тела матки, требующая предоставления медицинской помощи матери","6777",,1,
"6780","1504O342","O34.2","Послеоперационный рубец матки, требующий предоставления медицинской помощи матери","6777",,1,
"6781","1504O343","O34.3","Истмико-цервикальная недостаточность, требующая предоставления медицинской помощи матери","6777",,1,
"6782","1504O344","O34.4","Другие аномалии шейки матки, требующие предоставления медицинской помощи матери","6777",,1,
"6783","1504O345","O34.5","Другие аномалии беременной матки, требующие предоставления медицинской помощи матери","6777",,1,
"6784","1504O346","O34.6","Аномалии влагалища, требующие предоставления медицинской помощи матери","6777",,1,
"6785","1504O347","O34.7","Аномалии вульвы и промежности, требующие предоставления медицинской помощи матери","6777",,1,
"6786","1504O348","O34.8","Другие уточненные аномалии тазовых органов, требующие предоставления медицинской помощи матери","6777",,1,
"6787","1504O349","O34.9","Аномалия тазовых органов, требующая предоставления медицинской помощи матери, неуточненная","6777",,1,
"6788","1504O35","O35","Медицинская помощь матери при установленных или предполагаемых аномалиях и повреждениях плода","6744",,1,
"6789","1504O350","O35.0","Пороки развития центральной нервной системы у плода, требующие предоставления медицинской помощи матери","6788",,1,
"6790","1504O351","O35.1","Хромосомные аномалии у плода (предполагаемые), требующие предоставления медицинской помощи матери","6788",,1,
"6791","1504O352","O35.2","Наследственные болезни у плода (предполагаемые), требующие предоставления медицинской помощи матери","6788",,1,
"6792","1504O353","O35.3","Поражение плода (предполагаемое) в результате вирусного заболевания матери, требующее предоставления медицинской помощи матери","6788",,1,
"6793","1504O354","O35.4","Поражение плода (предполагаемое) в результате воздействия алкоголя, требующее предоставления медицинской помощи матери","6788",,1,
"6794","1504O355","O35.5","Поражение плода (предполагаемое) в результате употребления лекарственных средств, требующее предоставления медицинской помощи матери","6788",,1,
"6795","1504O356","O35.6","Поражение плода (предполагаемое) в результате радиации, требующее предоставления медицинской помощи матери","6788",,1,
"6796","1504O357","O35.7","Поражение плода (предполагаемое) в результате других медицинских процедур, требующее предоставления медицинской помощи матери","6788",,1,
"6797","1504O358","O35.8","Другие аномалии и поражения плода (предполагаемые), требующие предоставления медицинской помощи матери","6788",,1,
"6798","1504O359","O35.9","Аномалия и поражение плода, требующие предоставления медицинской помощи матери, неуточненные","6788",,1,
"6799","1504O36","O36","Медицинская помощь матери при других установленных или предполагаемых патологических состояниях плода","6744",,1,
"6800","1504O360","O36.0","Резус-иммунизация, требующая предоставления медицинской помощи матери","6799",,1,
"6801","1504O361","O36.1","Другие формы изоиммунизации, требующие предоставления медицинской помощи матери","6799",,1,
"6802","1504O362","O36.2","Водянка плода, требующая предоставления медицинской помощи матери","6799",,1,
"6803","1504O363","O36.3","Признаки внутриутробной гипоксии плода, требующие предоставления медицинской помощи матери","6799",,1,
"6804","1504O364","O36.4","Внутриутробная гибель плода, требующая предоставления медицинской помощи матери","6799",,1,
"6805","1504O365","O36.5","Недостаточный рост плода, требующий предоставления медицинской помощи матери","6799",,1,
"6806","1504O366","O36.6","Избыточный рост плода, требующий предоставления медицинской помощи матери","6799",,1,
